checkpoint,language,task,lm_task_name,accuracy,num_fewshot,random_chance,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var,rankme_layer,rankme_aggregation
283B,Chinese,xcopa,xcopa_zh,0.648,0,0.5,55.7245,4.6538,0.562137,0.4549,0.6064,0.6435,0.6843,0.7142,0.7449,0.7938,0.8411,0.8984,layer_29,last
294B,Chinese,xcopa,xcopa_zh,0.65,0,0.5,53.9804,4.5906,0.561919,0.4576,0.6114,0.6477,0.6876,0.7171,0.7475,0.7961,0.843,0.8995,layer_29,last
304B,Chinese,xcopa,xcopa_zh,0.654,0,0.5,66.3734,5.2539,0.559788,0.4262,0.5844,0.6238,0.667,0.6986,0.731,0.7826,0.8322,0.8923,layer_29,last
315B,Chinese,xcopa,xcopa_zh,0.642,0,0.5,58.4874,4.8501,0.556759,0.4443,0.6013,0.6388,0.6805,0.7108,0.7417,0.7907,0.8381,0.8958,layer_29,last
325B,Chinese,xcopa,xcopa_zh,0.654,0,0.5,59.5115,4.6721,0.552271,0.4551,0.5933,0.6323,0.6744,0.7047,0.7357,0.7852,0.8334,0.8925,layer_29,last
334B,Chinese,xcopa,xcopa_zh,0.652,0,0.5,57.1011,4.6363,0.554274,0.4565,0.6007,0.6395,0.6809,0.7109,0.7414,0.7901,0.8373,0.8951,layer_29,last
342B,Chinese,xcopa,xcopa_zh,0.63,0,0.5,58.3077,4.7268,0.554993,0.4516,0.5981,0.6373,0.6792,0.7097,0.7406,0.7894,0.8368,0.8948,layer_29,last
352B,Chinese,xcopa,xcopa_zh,0.622,0,0.5,52.6409,4.3215,0.553438,0.4744,0.6091,0.6463,0.6871,0.7168,0.7468,0.7943,0.8404,0.897,layer_29,last
363B,Chinese,xcopa,xcopa_zh,0.642,0,0.5,55.8423,4.4023,0.554548,0.4706,0.5978,0.6366,0.6792,0.7099,0.741,0.79,0.8373,0.895,layer_29,last
373B,Chinese,xcopa,xcopa_zh,0.646,0,0.5,56.529,4.466,0.557579,0.4669,0.5958,0.6356,0.6786,0.7095,0.7407,0.7901,0.8376,0.8955,layer_29,last
384B,Chinese,xcopa,xcopa_zh,0.644,0,0.5,61.7235,4.7711,0.558086,0.4506,0.5858,0.6263,0.6705,0.7022,0.7342,0.7848,0.8336,0.893,layer_29,last
394B,Chinese,xcopa,xcopa_zh,0.654,0,0.5,59.6441,4.6291,0.557388,0.4582,0.5899,0.63,0.6735,0.7048,0.7364,0.7864,0.8347,0.8936,layer_29,last
405B,Chinese,xcopa,xcopa_zh,0.65,0,0.5,68.1372,5.0787,0.554617,0.4362,0.5729,0.615,0.6608,0.6933,0.7258,0.7773,0.8273,0.8886,layer_29,last
415B,Chinese,xcopa,xcopa_zh,0.656,0,0.5,59.6897,4.6473,0.557476,0.4573,0.5884,0.6301,0.6745,0.7061,0.7377,0.7872,0.8352,0.8939,layer_29,last
426B,Chinese,xcopa,xcopa_zh,0.664,0,0.5,59.9357,4.639,0.555542,0.4578,0.5876,0.6293,0.6738,0.7055,0.737,0.7864,0.8343,0.8931,layer_29,last
436B,Chinese,xcopa,xcopa_zh,0.638,0,0.5,63.8738,4.878,0.559955,0.4457,0.5783,0.6213,0.6679,0.7006,0.7332,0.7842,0.8332,0.8927,layer_29,last
447B,Chinese,xcopa,xcopa_zh,0.664,0,0.5,63.3865,4.8039,0.557101,0.4495,0.5791,0.6216,0.6675,0.7001,0.7325,0.7832,0.8322,0.8918,layer_29,last
457B,Chinese,xcopa,xcopa_zh,0.662,0,0.5,64.3874,4.8138,0.553895,0.4493,0.5773,0.6196,0.6656,0.698,0.7302,0.7808,0.83,0.8902,layer_29,last
468B,Chinese,xcopa,xcopa_zh,0.646,0,0.5,66.3886,4.8883,0.554806,0.4459,0.5725,0.6151,0.6617,0.6945,0.7272,0.7784,0.8281,0.8891,layer_29,last
478B,Chinese,xcopa,xcopa_zh,0.658,0,0.5,66.4525,4.9106,0.556746,0.4448,0.5724,0.6151,0.6619,0.6949,0.7278,0.7793,0.829,0.8898,layer_29,last
489B,Chinese,xcopa,xcopa_zh,0.638,0,0.5,66.767,4.9613,0.554798,0.4421,0.5716,0.6153,0.6625,0.6957,0.7286,0.7798,0.8291,0.8896,layer_29,last
499B,Chinese,xcopa,xcopa_zh,0.64,0,0.5,68.4403,5.0706,0.556114,0.4368,0.5684,0.6125,0.6604,0.6938,0.7269,0.7785,0.8283,0.8892,layer_29,last
510B,Chinese,xcopa,xcopa_zh,0.628,0,0.5,64.2221,4.8562,0.555132,0.4469,0.577,0.6205,0.6672,0.6998,0.7321,0.7826,0.8313,0.891,layer_29,last
520B,Chinese,xcopa,xcopa_zh,0.64,0,0.5,65.1924,4.8554,0.554518,0.4473,0.5735,0.6172,0.6646,0.6976,0.7302,0.7812,0.8302,0.8903,layer_29,last
531B,Chinese,xcopa,xcopa_zh,0.63,0,0.5,66.4159,4.895,0.550771,0.4455,0.5716,0.6156,0.6626,0.6953,0.7277,0.7785,0.8277,0.8884,layer_29,last
541B,Chinese,xcopa,xcopa_zh,0.63,0,0.5,67.0222,4.9242,0.55333,0.4443,0.5698,0.6144,0.6618,0.6947,0.7273,0.7784,0.8278,0.8886,layer_29,last
552B,Chinese,xcopa,xcopa_zh,0.626,0,0.5,65.3869,4.8674,0.554449,0.4468,0.5731,0.6177,0.6648,0.6975,0.7299,0.7807,0.8296,0.8899,layer_29,last
562B,Chinese,xcopa,xcopa_zh,0.63,0,0.5,66.2253,4.9486,0.55679,0.4428,0.5709,0.6163,0.6642,0.6975,0.7303,0.7814,0.8305,0.8906,layer_29,last
573B,Chinese,xcopa,xcopa_zh,0.626,0,0.5,66.6697,4.9975,0.558084,0.4403,0.5706,0.6157,0.6639,0.6973,0.7301,0.7813,0.8305,0.8908,layer_29,last
583B,Chinese,xcopa,xcopa_zh,0.616,0,0.5,66.9703,4.9896,0.556377,0.4408,0.569,0.6149,0.6631,0.6966,0.7294,0.7807,0.8299,0.8902,layer_29,last
593B,Chinese,xcopa,xcopa_zh,0.644,0,0.5,66.8863,4.9849,0.556876,0.441,0.5691,0.6147,0.6632,0.6967,0.7297,0.7809,0.8301,0.8904,layer_29,last
10B,Indonesian,xcopa,xcopa_id,0.532,0,0.5,374.3735,31.3561,0.636249,0.1383,0.3064,0.3611,0.4345,0.4907,0.5541,0.6605,0.7554,0.8557,layer_29,last
21B,Indonesian,xcopa,xcopa_id,0.554,0,0.5,245.2395,18.6922,0.61482,0.1969,0.3819,0.4366,0.5058,0.5556,0.6095,0.6985,0.7788,0.8661,layer_29,last
31B,Indonesian,xcopa,xcopa_id,0.596,0,0.5,184.2538,15.0985,0.609983,0.2172,0.431,0.4865,0.5535,0.5991,0.6476,0.7265,0.7981,0.8768,layer_29,last
42B,Indonesian,xcopa,xcopa_id,0.604,0,0.5,147.8356,13.0949,0.608178,0.2354,0.4633,0.5234,0.5903,0.6334,0.678,0.7494,0.8144,0.8862,layer_29,last
52B,Indonesian,xcopa,xcopa_id,0.58,0,0.5,122.043,11.1763,0.609229,0.2568,0.4952,0.5514,0.6148,0.6555,0.6976,0.7649,0.8259,0.8932,layer_29,last
63B,Indonesian,xcopa,xcopa_id,0.61,0,0.5,113.3381,10.4593,0.607663,0.269,0.507,0.5625,0.6243,0.6638,0.7046,0.7702,0.8295,0.8953,layer_29,last
73B,Indonesian,xcopa,xcopa_id,0.618,0,0.5,97.6431,9.5089,0.608327,0.2785,0.5292,0.5838,0.644,0.6817,0.7206,0.7824,0.8385,0.9007,layer_29,last
84B,Indonesian,xcopa,xcopa_id,0.62,0,0.5,85.2445,8.4458,0.60814,0.3018,0.5487,0.6008,0.6592,0.6959,0.7331,0.792,0.8454,0.9049,layer_29,last
94B,Indonesian,xcopa,xcopa_id,0.634,0,0.5,80.7667,8.1472,0.605696,0.3077,0.5575,0.6095,0.6663,0.7015,0.7377,0.7954,0.8477,0.9061,layer_29,last
105B,Indonesian,xcopa,xcopa_id,0.624,0,0.5,73.0622,7.5408,0.604912,0.3223,0.5742,0.6224,0.677,0.7111,0.746,0.8015,0.8521,0.9087,layer_29,last
115B,Indonesian,xcopa,xcopa_id,0.608,0,0.5,69.3396,7.1373,0.605994,0.3385,0.5782,0.6276,0.6825,0.7167,0.7513,0.8061,0.8556,0.9109,layer_29,last
126B,Indonesian,xcopa,xcopa_id,0.632,0,0.5,67.8546,6.8821,0.600629,0.3455,0.5847,0.6301,0.6823,0.7152,0.7491,0.8034,0.8529,0.9089,layer_29,last
136B,Indonesian,xcopa,xcopa_id,0.648,0,0.5,68.7785,7.0658,0.598618,0.3441,0.5786,0.632,0.6858,0.7194,0.7531,0.8061,0.8546,0.9096,layer_29,last
147B,Indonesian,xcopa,xcopa_id,0.648,0,0.5,66.7179,6.7938,0.599809,0.3536,0.5828,0.6339,0.6874,0.7206,0.7542,0.8072,0.8555,0.9102,layer_29,last
157B,Indonesian,xcopa,xcopa_id,0.622,0,0.5,67.0637,6.7401,0.597019,0.3573,0.5787,0.6335,0.6868,0.7199,0.7533,0.8062,0.8545,0.9094,layer_29,last
168B,Indonesian,xcopa,xcopa_id,0.63,0,0.5,65.0067,6.5333,0.598709,0.3615,0.5862,0.6343,0.6871,0.7201,0.7534,0.8064,0.8548,0.9098,layer_29,last
178B,Indonesian,xcopa,xcopa_id,0.64,0,0.5,58.9193,6.1122,0.597399,0.3744,0.6011,0.6467,0.6972,0.7291,0.7613,0.8125,0.8592,0.9124,layer_29,last
189B,Indonesian,xcopa,xcopa_id,0.626,0,0.5,53.2929,5.6921,0.596347,0.3918,0.6131,0.6603,0.7088,0.7393,0.7703,0.8194,0.8643,0.9154,layer_29,last
199B,Indonesian,xcopa,xcopa_id,0.632,0,0.5,48.1466,5.2473,0.597779,0.4108,0.6285,0.6701,0.7167,0.7463,0.7767,0.8245,0.8682,0.918,layer_29,last
210B,Indonesian,xcopa,xcopa_id,0.62,0,0.5,47.7217,5.14,0.595933,0.4162,0.6299,0.6692,0.7155,0.745,0.7754,0.8233,0.8671,0.9172,layer_29,last
220B,Indonesian,xcopa,xcopa_id,0.662,0,0.5,37.6302,4.4367,0.60009,0.4517,0.6614,0.6958,0.7384,0.7661,0.7941,0.8385,0.8789,0.9249,layer_29,last
231B,Indonesian,xcopa,xcopa_id,0.644,0,0.5,38.0936,4.3473,0.599625,0.4601,0.6582,0.6933,0.7351,0.7625,0.791,0.8361,0.8771,0.9238,layer_29,last
241B,Indonesian,xcopa,xcopa_id,0.66,0,0.5,33.9541,4.0522,0.59711,0.4791,0.6723,0.7079,0.7474,0.7736,0.8006,0.8432,0.8822,0.9267,layer_29,last
252B,Indonesian,xcopa,xcopa_id,0.656,0,0.5,51.4084,5.8712,0.6133,0.387,0.6155,0.6671,0.7213,0.7541,0.7854,0.833,0.8754,0.923,layer_29,last
262B,Indonesian,xcopa,xcopa_id,0.656,0,0.5,59.2986,6.9702,0.617445,0.3461,0.5969,0.6534,0.7126,0.7476,0.7806,0.8299,0.8734,0.9219,layer_29,last
273B,Indonesian,xcopa,xcopa_id,0.658,0,0.5,74.4283,8.8846,0.617262,0.2921,0.5608,0.6285,0.6936,0.7319,0.7674,0.8198,0.8658,0.9171,layer_29,last
283B,Indonesian,xcopa,xcopa_id,0.662,0,0.5,85.5438,10.1895,0.620237,0.2645,0.5388,0.6083,0.6791,0.7199,0.7575,0.8125,0.8605,0.9141,layer_29,last
294B,Indonesian,xcopa,xcopa_id,0.644,0,0.5,108.8784,12.5585,0.617713,0.2289,0.4995,0.5744,0.65,0.6942,0.7349,0.7952,0.8477,0.906,layer_29,last
304B,Indonesian,xcopa,xcopa_id,0.684,0,0.5,113.3723,13.5593,0.619009,0.2087,0.4937,0.5674,0.6473,0.6929,0.7344,0.7949,0.8474,0.9057,layer_29,last
315B,Indonesian,xcopa,xcopa_id,0.672,0,0.5,112.7316,13.2559,0.621111,0.2176,0.4929,0.567,0.647,0.6928,0.7344,0.7951,0.8476,0.9061,layer_29,last
325B,Indonesian,xcopa,xcopa_id,0.674,0,0.5,136.343,15.1616,0.61468,0.196,0.4615,0.5367,0.6199,0.668,0.712,0.7769,0.8335,0.8969,layer_29,last
334B,Indonesian,xcopa,xcopa_id,0.684,0,0.5,126.2191,14.6093,0.620069,0.1983,0.4743,0.5481,0.6315,0.6794,0.7227,0.7859,0.8408,0.9017,layer_29,last
342B,Indonesian,xcopa,xcopa_id,0.684,0,0.5,130.6252,14.9766,0.617894,0.1998,0.469,0.5438,0.6274,0.6755,0.719,0.7825,0.8378,0.8998,layer_29,last
352B,Indonesian,xcopa,xcopa_id,0.678,0,0.5,139.5278,15.8436,0.617271,0.1897,0.4571,0.5325,0.6183,0.6675,0.712,0.7771,0.8339,0.8973,layer_29,last
363B,Indonesian,xcopa,xcopa_id,0.692,0,0.5,144.6265,16.504,0.620475,0.1785,0.4472,0.5245,0.613,0.6639,0.7097,0.7761,0.8336,0.8974,layer_29,last
373B,Indonesian,xcopa,xcopa_id,0.682,0,0.5,141.7415,16.4216,0.626381,0.1822,0.4507,0.5264,0.6156,0.6666,0.7127,0.7794,0.8367,0.8998,layer_29,last
384B,Indonesian,xcopa,xcopa_id,0.682,0,0.5,130.3889,15.4168,0.628996,0.1875,0.4666,0.5404,0.6271,0.6769,0.7217,0.7866,0.8422,0.9033,layer_29,last
394B,Indonesian,xcopa,xcopa_id,0.678,0,0.5,140.2669,16.544,0.627267,0.1797,0.4536,0.5298,0.6185,0.6689,0.7145,0.7807,0.8376,0.9004,layer_29,last
405B,Indonesian,xcopa,xcopa_id,0.682,0,0.5,145.9392,17.0151,0.62089,0.1723,0.4479,0.5241,0.6133,0.6639,0.7097,0.776,0.8334,0.8972,layer_29,last
415B,Indonesian,xcopa,xcopa_id,0.692,0,0.5,140.1607,16.8116,0.628569,0.1725,0.4519,0.529,0.6194,0.6706,0.7166,0.7826,0.839,0.9013,layer_29,last
426B,Indonesian,xcopa,xcopa_id,0.68,0,0.5,142.0955,17.1221,0.62714,0.167,0.4485,0.5267,0.618,0.6699,0.7158,0.7819,0.8384,0.9007,layer_29,last
436B,Indonesian,xcopa,xcopa_id,0.688,0,0.5,148.1592,17.9737,0.631679,0.162,0.4388,0.5187,0.612,0.6656,0.7129,0.7804,0.8378,0.9007,layer_29,last
447B,Indonesian,xcopa,xcopa_id,0.698,0,0.5,149.7019,18.0106,0.630547,0.1627,0.4375,0.5168,0.6104,0.6638,0.7113,0.7789,0.8365,0.8998,layer_29,last
457B,Indonesian,xcopa,xcopa_id,0.68,0,0.5,152.582,18.0658,0.624732,0.1619,0.4366,0.515,0.6077,0.6605,0.7076,0.7749,0.8329,0.8972,layer_29,last
468B,Indonesian,xcopa,xcopa_id,0.704,0,0.5,155.0385,18.4738,0.628152,0.1564,0.4334,0.513,0.6049,0.6584,0.7062,0.7746,0.833,0.8975,layer_29,last
478B,Indonesian,xcopa,xcopa_id,0.698,0,0.5,157.0801,18.9144,0.62887,0.1539,0.429,0.5096,0.604,0.6581,0.7063,0.775,0.8334,0.8978,layer_29,last
489B,Indonesian,xcopa,xcopa_id,0.69,0,0.5,158.2481,18.8035,0.626857,0.1553,0.4292,0.5087,0.6023,0.6563,0.7044,0.773,0.8317,0.8966,layer_29,last
499B,Indonesian,xcopa,xcopa_id,0.694,0,0.5,158.8862,18.9054,0.628507,0.1562,0.4273,0.507,0.6018,0.6562,0.7044,0.7732,0.832,0.8969,layer_29,last
510B,Indonesian,xcopa,xcopa_id,0.686,0,0.5,159.5278,18.8086,0.626463,0.1553,0.4282,0.5079,0.6008,0.6548,0.7027,0.7713,0.8303,0.8957,layer_29,last
520B,Indonesian,xcopa,xcopa_id,0.69,0,0.5,161.4234,19.047,0.625436,0.1536,0.4255,0.5061,0.5993,0.6538,0.7019,0.7707,0.8298,0.8953,layer_29,last
531B,Indonesian,xcopa,xcopa_id,0.67,0,0.5,160.6856,18.9761,0.62519,0.1549,0.4252,0.5064,0.6005,0.6549,0.7027,0.7712,0.8301,0.8955,layer_29,last
541B,Indonesian,xcopa,xcopa_id,0.686,0,0.5,158.4948,18.9106,0.627478,0.1551,0.4293,0.5094,0.602,0.6564,0.7044,0.7729,0.8317,0.8966,layer_29,last
552B,Indonesian,xcopa,xcopa_id,0.672,0,0.5,157.2223,19.0246,0.630285,0.1543,0.4272,0.5096,0.6039,0.6588,0.707,0.7755,0.8339,0.8982,layer_29,last
562B,Indonesian,xcopa,xcopa_id,0.68,0,0.5,159.957,19.2803,0.629339,0.1499,0.4254,0.5068,0.601,0.6562,0.7047,0.7737,0.8325,0.8972,layer_29,last
573B,Indonesian,xcopa,xcopa_id,0.696,0,0.5,161.3268,19.3932,0.630374,0.1499,0.4242,0.505,0.5993,0.6547,0.7035,0.7729,0.832,0.8971,layer_29,last
583B,Indonesian,xcopa,xcopa_id,0.676,0,0.5,164.1565,19.6093,0.629573,0.1474,0.4194,0.5015,0.5969,0.6528,0.7019,0.7715,0.8308,0.8962,layer_29,last
593B,Indonesian,xcopa,xcopa_id,0.694,0,0.5,164.184,19.5531,0.62765,0.1482,0.4214,0.5024,0.597,0.6523,0.701,0.7704,0.8299,0.8956,layer_29,last
10B,Italian,xcopa,xcopa_it,0.532,0,0.5,364.4016,26.6133,0.638788,0.172,0.3032,0.3518,0.4284,0.4908,0.5583,0.6638,0.757,0.8565,layer_29,last
21B,Italian,xcopa,xcopa_it,0.534,0,0.5,273.9323,18.3063,0.609706,0.2076,0.3641,0.4084,0.4762,0.5304,0.5892,0.681,0.764,0.8564,layer_29,last
31B,Italian,xcopa,xcopa_it,0.578,0,0.5,208.6496,14.4984,0.606056,0.2321,0.4108,0.4542,0.5193,0.5697,0.6234,0.7066,0.7819,0.8664,layer_29,last
42B,Italian,xcopa,xcopa_it,0.614,0,0.5,161.7078,12.1086,0.601562,0.2539,0.4566,0.4977,0.5594,0.6059,0.6548,0.7303,0.7987,0.8759,layer_29,last
52B,Italian,xcopa,xcopa_it,0.602,0,0.5,140.7908,10.9944,0.602482,0.2622,0.4764,0.5177,0.5785,0.6231,0.6701,0.7422,0.8075,0.8813,layer_29,last
63B,Italian,xcopa,xcopa_it,0.618,0,0.5,126.876,10.1962,0.59952,0.2705,0.4941,0.5344,0.5924,0.635,0.6802,0.7497,0.8126,0.8841,layer_29,last
73B,Italian,xcopa,xcopa_it,0.616,0,0.5,116.7031,9.7723,0.598435,0.2711,0.5082,0.5475,0.6041,0.6455,0.6892,0.7565,0.8175,0.8869,layer_29,last
84B,Italian,xcopa,xcopa_it,0.618,0,0.5,102.6713,8.8934,0.598237,0.2865,0.5272,0.5658,0.6202,0.6601,0.7021,0.7665,0.8249,0.8915,layer_29,last
94B,Italian,xcopa,xcopa_it,0.616,0,0.5,96.3436,8.6336,0.59586,0.2878,0.5394,0.5769,0.6297,0.6681,0.7087,0.7712,0.8282,0.8932,layer_29,last
105B,Italian,xcopa,xcopa_it,0.616,0,0.5,93.7201,8.4773,0.595051,0.2875,0.5427,0.5805,0.6328,0.6707,0.7108,0.7726,0.829,0.8937,layer_29,last
115B,Italian,xcopa,xcopa_it,0.62,0,0.5,91.466,8.2899,0.592424,0.2969,0.5476,0.5851,0.6366,0.6742,0.7138,0.7748,0.8303,0.8942,layer_29,last
126B,Italian,xcopa,xcopa_it,0.618,0,0.5,92.7805,8.421,0.589084,0.2839,0.5456,0.583,0.6342,0.6716,0.7109,0.7717,0.8276,0.8922,layer_29,last
136B,Italian,xcopa,xcopa_it,0.64,0,0.5,84.7376,8.5854,0.587301,0.2808,0.5693,0.6052,0.6539,0.6894,0.7267,0.784,0.8366,0.8975,layer_29,last
147B,Italian,xcopa,xcopa_it,0.614,0,0.5,80.0153,8.1129,0.584365,0.29,0.5768,0.6117,0.6598,0.6942,0.7302,0.7862,0.8378,0.898,layer_29,last
157B,Italian,xcopa,xcopa_it,0.63,0,0.5,77.3696,8.2153,0.583668,0.2917,0.5855,0.6198,0.6669,0.7007,0.7363,0.791,0.8415,0.9002,layer_29,last
168B,Italian,xcopa,xcopa_it,0.638,0,0.5,87.0302,8.3057,0.586203,0.2898,0.5601,0.5965,0.647,0.6829,0.7205,0.7787,0.8323,0.8948,layer_29,last
178B,Italian,xcopa,xcopa_it,0.654,0,0.5,81.6347,7.9341,0.588075,0.2971,0.5672,0.6039,0.6542,0.69,0.7272,0.7843,0.8367,0.8976,layer_29,last
189B,Italian,xcopa,xcopa_it,0.642,0,0.5,77.1365,7.8409,0.582392,0.3002,0.5807,0.6158,0.6642,0.6982,0.7335,0.7883,0.8391,0.8986,layer_29,last
199B,Italian,xcopa,xcopa_it,0.65,0,0.5,77.7124,7.5347,0.585776,0.3118,0.5747,0.6097,0.6586,0.6934,0.7298,0.7861,0.8378,0.8981,layer_29,last
210B,Italian,xcopa,xcopa_it,0.66,0,0.5,80.2135,7.6187,0.581929,0.3067,0.57,0.6045,0.6531,0.6878,0.7243,0.7812,0.8338,0.8953,layer_29,last
220B,Italian,xcopa,xcopa_it,0.644,0,0.5,81.018,7.5625,0.585355,0.3001,0.5635,0.5985,0.6483,0.6835,0.7208,0.7789,0.8325,0.8949,layer_29,last
231B,Italian,xcopa,xcopa_it,0.634,0,0.5,72.1699,6.9371,0.583622,0.3205,0.5813,0.614,0.6605,0.6942,0.73,0.7859,0.8376,0.898,layer_29,last
241B,Italian,xcopa,xcopa_it,0.658,0,0.5,72.0087,7.0256,0.580956,0.316,0.5857,0.6175,0.6627,0.6959,0.7312,0.7864,0.8376,0.8977,layer_29,last
252B,Italian,xcopa,xcopa_it,0.692,0,0.5,89.1203,8.6743,0.591091,0.2855,0.5537,0.5928,0.6476,0.6855,0.7242,0.7824,0.8353,0.8966,layer_29,last
262B,Italian,xcopa,xcopa_it,0.668,0,0.5,93.632,9.1788,0.593918,0.2718,0.5452,0.5866,0.6435,0.6827,0.7219,0.7809,0.8344,0.8963,layer_29,last
273B,Italian,xcopa,xcopa_it,0.682,0,0.5,95.6808,10.071,0.592416,0.2547,0.5462,0.5886,0.6477,0.6871,0.7265,0.7847,0.837,0.8975,layer_29,last
283B,Italian,xcopa,xcopa_it,0.672,0,0.5,110.0307,11.052,0.593339,0.2453,0.522,0.5675,0.6306,0.6722,0.7138,0.7748,0.8296,0.8929,layer_29,last
294B,Italian,xcopa,xcopa_it,0.68,0,0.5,124.3693,12.0308,0.594012,0.2377,0.5013,0.5492,0.6144,0.6583,0.7017,0.7656,0.8228,0.8888,layer_29,last
304B,Italian,xcopa,xcopa_it,0.694,0,0.5,136.0652,12.9345,0.595112,0.2268,0.482,0.5337,0.6041,0.65,0.695,0.7606,0.8189,0.8863,layer_29,last
315B,Italian,xcopa,xcopa_it,0.68,0,0.5,129.7978,12.6076,0.597565,0.2293,0.4891,0.5412,0.6107,0.6564,0.7011,0.7656,0.8229,0.889,layer_29,last
325B,Italian,xcopa,xcopa_it,0.676,0,0.5,157.0094,13.8565,0.592943,0.2286,0.4561,0.5096,0.5829,0.6311,0.6784,0.7471,0.8085,0.8795,layer_29,last
334B,Italian,xcopa,xcopa_it,0.678,0,0.5,148.9698,13.623,0.595973,0.2258,0.4633,0.518,0.5916,0.6393,0.6858,0.7532,0.8134,0.8829,layer_29,last
342B,Italian,xcopa,xcopa_it,0.702,0,0.5,155.0095,14.0503,0.594701,0.2216,0.4577,0.5126,0.5861,0.6341,0.6809,0.7489,0.81,0.8806,layer_29,last
352B,Italian,xcopa,xcopa_it,0.67,0,0.5,160.521,14.4788,0.598268,0.2208,0.4489,0.5053,0.5816,0.6309,0.6787,0.748,0.8097,0.8808,layer_29,last
363B,Italian,xcopa,xcopa_it,0.654,0,0.5,166.38,14.4309,0.599164,0.2275,0.4383,0.4965,0.5747,0.6259,0.6749,0.7453,0.8078,0.8796,layer_29,last
373B,Italian,xcopa,xcopa_it,0.7,0,0.5,177.8645,15.4856,0.598476,0.2143,0.4284,0.4871,0.5654,0.617,0.6669,0.7388,0.8028,0.8766,layer_29,last
384B,Italian,xcopa,xcopa_it,0.686,0,0.5,166.4885,15.0101,0.601707,0.2152,0.4385,0.4976,0.5763,0.6271,0.6762,0.7468,0.8092,0.8808,layer_29,last
394B,Italian,xcopa,xcopa_it,0.7,0,0.5,175.5967,15.8068,0.5999,0.2075,0.4298,0.49,0.5695,0.6209,0.6706,0.7419,0.8052,0.8781,layer_29,last
405B,Italian,xcopa,xcopa_it,0.68,0,0.5,179.6392,15.879,0.59701,0.2112,0.4255,0.4861,0.5665,0.6182,0.668,0.7393,0.8029,0.8763,layer_29,last
415B,Italian,xcopa,xcopa_it,0.71,0,0.5,177.1739,15.9056,0.60178,0.2085,0.4248,0.4866,0.5683,0.6207,0.6709,0.7426,0.8059,0.8787,layer_29,last
426B,Italian,xcopa,xcopa_it,0.712,0,0.5,178.7228,15.8647,0.600666,0.2118,0.4229,0.4849,0.5669,0.6196,0.6699,0.7417,0.8051,0.878,layer_29,last
436B,Italian,xcopa,xcopa_it,0.694,0,0.5,186.4624,16.6807,0.604554,0.2054,0.4133,0.4772,0.5611,0.6149,0.6664,0.7398,0.8041,0.8778,layer_29,last
447B,Italian,xcopa,xcopa_it,0.692,0,0.5,188.5929,16.769,0.600476,0.2034,0.4132,0.4762,0.5596,0.6131,0.6643,0.7373,0.8017,0.8759,layer_29,last
457B,Italian,xcopa,xcopa_it,0.682,0,0.5,190.619,16.9311,0.598538,0.2026,0.411,0.4746,0.559,0.6125,0.6633,0.7359,0.8004,0.8748,layer_29,last
468B,Italian,xcopa,xcopa_it,0.688,0,0.5,195.9184,17.2843,0.599873,0.2011,0.4059,0.4696,0.5541,0.6084,0.6601,0.7338,0.799,0.8741,layer_29,last
478B,Italian,xcopa,xcopa_it,0.696,0,0.5,201.4768,17.9549,0.600659,0.1953,0.4008,0.4651,0.5508,0.6055,0.6578,0.7322,0.7979,0.8735,layer_29,last
489B,Italian,xcopa,xcopa_it,0.698,0,0.5,196.478,17.4198,0.600099,0.2005,0.4038,0.4682,0.5542,0.6089,0.6609,0.7346,0.7996,0.8745,layer_29,last
499B,Italian,xcopa,xcopa_it,0.69,0,0.5,201.5536,17.9063,0.600552,0.1966,0.3989,0.4643,0.5508,0.6058,0.6582,0.7324,0.7979,0.8735,layer_29,last
510B,Italian,xcopa,xcopa_it,0.704,0,0.5,196.8789,17.487,0.600503,0.1993,0.4036,0.4682,0.5538,0.6087,0.6607,0.7343,0.7993,0.8743,layer_29,last
520B,Italian,xcopa,xcopa_it,0.718,0,0.5,198.0005,17.485,0.600371,0.201,0.4006,0.4659,0.5529,0.6084,0.6608,0.7343,0.7993,0.8743,layer_29,last
531B,Italian,xcopa,xcopa_it,0.704,0,0.5,196.8472,17.1475,0.598174,0.2046,0.4019,0.4672,0.5535,0.6085,0.6603,0.7335,0.7985,0.8735,layer_29,last
541B,Italian,xcopa,xcopa_it,0.7,0,0.5,194.8072,17.3661,0.602968,0.2004,0.4025,0.4681,0.5553,0.6107,0.663,0.7366,0.8014,0.8758,layer_29,last
552B,Italian,xcopa,xcopa_it,0.698,0,0.5,194.809,17.4251,0.603488,0.1998,0.4021,0.4681,0.5554,0.611,0.6634,0.737,0.8017,0.876,layer_29,last
562B,Italian,xcopa,xcopa_it,0.706,0,0.5,196.4815,17.6733,0.606532,0.1986,0.399,0.466,0.554,0.6102,0.6632,0.7375,0.8025,0.8769,layer_29,last
573B,Italian,xcopa,xcopa_it,0.706,0,0.5,198.8857,17.8431,0.605556,0.1979,0.3974,0.4641,0.5525,0.6088,0.6617,0.736,0.8012,0.8759,layer_29,last
583B,Italian,xcopa,xcopa_it,0.706,0,0.5,198.0196,17.6384,0.604348,0.2008,0.3977,0.4645,0.5532,0.6094,0.6622,0.7362,0.8012,0.8758,layer_29,last
